TYPOLOGIE ETABLISSEMENT,CLASSEMENT,NOM COMMERCIAL,ADRESSE,CODE POSTAL,COMMUNE,TELEPHONE,COURRIEL,SITE INTERNET,CAPACITE D'ACCUEIL (PERSONNES),NOMBRE DE CHAMBRES,NOMBRE D'EMPLACEMENTS,NOMBRE D'UNITES D'HABITATION (résidences de tourisme),NOMBRE D'UNITES D'HABITATION (villages de vacances),coordonnees,Nom du département,Nom de la région
HÔTEL,3 étoiles,TIMHOTEL GARE MONTPARNASSE,22 RUE DE L'ARRIVéE,75015,PARIS,0145489662,anicolet@timhotel.fr,https://www.timhotel.com/fr/timhotel-paris-gare-montparnasse-3_9,151,77,,,,"48.842905,2.321213",PARIS,ILE-DE-FRANCE
HÔTEL,2 étoiles,HÔTEL DU STADE,3 Boulevard de Strasbourg,21000,DIJON,0380653532,contact@hoteldustadedijon.fr,http://www.hotel-dustade-dijon.com/,44,21,,,,"47.32127,5.053028",COTE-D'OR,BOURGOGNE-FRANCHE-COMTE
HÔTEL,3 étoiles,LE RELAIS DE LA POSTE,21 rue du général de Gaulle,67610,LA WANTZENAU,0388592480,info@relais-poste.com,www.relais-poste.com,39,18,,,,"48.661007,7.822848",BAS-RHIN,GRAND EST
HÔTEL,2 étoiles,HÔTEL LE BON CAP,10 rue de Montangué,22240,PLURIEN,02 96 52 40 33,contact@hotel-le-bon-cap.com,http://www.hotel-le-bon-cap.com/,26,11,,,,"48.625996,-2.405326",COTES-D'ARMOR,BRETAGNE
HÔTEL,5 étoiles,HOSTELLERIE DE PLAISANCE,5 place du clocher,33330,SAINT-ÉMILION,0557550755,contact@hostelleriedeplaisance.com,www.hostelleriedeplaisance.com,51,21,,,,"44.893564,-0.156511",GIRONDE,NOUVELLE-AQUITAINE
HÔTEL,3 étoiles,BRIT HÔTEL DU PERCHE,RUE DE LA BRUYERE,28400,NOGENT-LE-ROTROU,0237534360,hotelduperche@brithotel.fr,http://nogent-le-rotrou.brit-hotel.fr/,84,40,,,,"48.330103,0.805763",EURE-ET-LOIR,CENTRE-VAL DE LOIRE
HÔTEL,4 étoiles,L'HÔTEL PERGOLÈSE PARIS,3 rue Pergolèse,75116,PARIS,0153640420,hotel@pergolese.com,http://www.pergolese.com/fr/,86,40,,,,"48.862155,2.283186",PARIS,ILE-DE-FRANCE
HÔTEL,2 étoiles,ATLANTIC HÔTEL RENNES,31 boulevard de Beaumont,35000,RENNES,0299303619,hotel.atlantic@free.fr,http://www.atlantic-hotelrennes.fr/,45,24,,,,"48.103857,-1.674374",ILLE-ET-VILAINE,BRETAGNE
HÔTEL,2 étoiles,HÔTEL DES SOURCES,3 RUE DES SAULES,10150,CRENEY-PRÈS-TROYES,0325451111,accueil@hotel-sources.fr,http://www.hotel-sources.fr,162,62,,,,"48.32892,4.115998",AUBE,GRAND EST
HÔTEL,3 étoiles,MANOIR DE MONTESQUIOU,Les Gorges du Tarn,48210,LA MALÈNE,0466485112,contact@manoir-montesquiou.com,http://www.manoir-montesquiou.com,24,12,,,,"44.276118,3.227821",LOZERE,OCCITANIE
HÔTEL,2 étoiles,GRAND CANYON DU VERDON,Lieu-Dit PETIT PLAN,83630,AIGUINES,0494769131,hotel.gd.canyon.verdon@wanadoo.fr,www.hotel-canyon-verdon.com,40,14,,,,"43.7385,6.344181",VAR,PROVENCE-ALPES-COTE D'AZUR
HÔTEL,2 étoiles,HÔTEL DE GUYENNE,15 rue François Rabelais,33400,TALENCE,0556844860,hotel.de.guyenne@hotmail.fr,http://www.lyceedegascogne.fr,66,32,,,,"44.796165,-0.593765",GIRONDE,NOUVELLE-AQUITAINE
HÔTEL,2 étoiles,MANDARINA HÔTEL,39 avenue Yves Emmanuel Baudoin,6130,GRASSE,0428380220,directionmh@gmail.com,-,70,32,,,,"43.656753,6.916886",ALPES-MARITIMES,PROVENCE-ALPES-COTE D'AZUR
HÔTEL,3 étoiles,HÔTEL DIANA,79 AVENUE DES POILUS,6140,VENCE,0493582856,contact@hotel-diana.fr,http://hotel-diana.fr,58,27,,,,"43.723786,7.108402",ALPES-MARITIMES,PROVENCE-ALPES-COTE D'AZUR
HÔTEL,4 étoiles,HÔTEL CHÂTEAU DU BREUIL,23 ROUTE DE FOUGERES,41700,CHEVERNY,0254442020,info@chateau-hotel-du-breuil.com,http://www.chateau-hotel-du-breuil.com,88,39,,,,"47.488062,1.43221",LOIR-ET-CHER,CENTRE-VAL DE LOIRE
HÔTEL,3 étoiles,LES JARDINS DE DEAUVILLE,"Départementale 677,  LA COUR DU MESNIL",14130,SAINT-MARTIN-AUX-CHARTRAINS,0231644040,jardins.deauville@vacancesbleues.com,http://www.jardinsdedeauville.fr,160,63,,,,"49.268704,0.241225",CALVADOS,NORMANDIE
HÔTEL,3 étoiles,HÔTEL LE THÉODORE,119 rue nationale,7120,RUOMS,0475396106,hotel.theodore@wanadoo.fr,http://www.hotel-le-theodore.com/,57,24,,,,"44.451854,4.342891",ARDECHE,AUVERGNE-RHONE-ALPES
HÔTEL,2 étoiles,CONTACT HÔTEL LUNOTEL SAINT-LÔ,130 rue de la Liberté,50000,SAINT-LÔ,0233565656,lunotel.saint-lo@orange.fr,https://www.contact-hotel.com/hotel-france/1766/hotel-lunotel.htm,82,38,,,,"49.101318,-1.11453",MANCHE,NORMANDIE
HÔTEL,3 étoiles,HÔTEL BELLE ÉPOQUE,15/17 rue du faubourg bretonniere,21200,BEAUNE,0380246615,infos@hotel-belleepoque-beaune.com,http://www.hotel-belleepoque-beaune.com,64,28,,,,"47.021475,4.832817",COTE-D'OR,BOURGOGNE-FRANCHE-COMTE
RÉSIDENCE DE TOURISME,4 étoiles,GOLDSTAR RESORT ET SUITES,45 rue Maréchal Joffre,6000,NICE,0493169277,commercial@goldstar-resort.com,www.hotel-goldstar-nice.com,178,,,56,,"43.697715,7.260437",ALPES-MARITIMES,PROVENCE-ALPES-COTE D'AZUR
RÉSIDENCE DE TOURISME,2 étoiles,LES BALCONS D'AX,BONASCRE,9110,AX-LES-THERMES,0557262846,info@nemea.fr,www.nemea.fr,292,,,54,,"42.718495,1.833651",ARIEGE,OCCITANIE
RÉSIDENCE DE TOURISME,1 étoile,RÉSIDENCE CAP WEST CARQUEFOU MAUBREUIL,"Avenue Joseph Cugnot, Lieu-dit Maubreuil",44470,CARQUEFOU,02.40.57.47.00,maubreuil@capwestresidence.fr,www.capwestresidence.fr,250,,,111,,"47.29561,-1.481176",LOIRE-ATLANTIQUE,PAYS DE LA LOIRE
RÉSIDENCE DE TOURISME,3 étoiles,DOMAINE DE RIVA BELLA,Route De Riva Bella,20270,ALÉRIA,0495388110,riva-bella@orange.fr,http://www.rivabella-inf.com/,180,,,90,,,,
RÉSIDENCE DE TOURISME,3 étoiles,CLUB BELAMBRA BELGODERE 'GOLFE DE LOZARI',-,20226,BELGODERE,0495630060,laetitia.lebell@belambra.fr,www.belambra.fr,1614,,,307,,"42.585318,9.016926",HAUTE-CORSE,CORSE
HÔTEL,2 étoiles,FASTHOTEL,2 rue Gustave Eiffel,74600,SEYNOD,0450693682,annecy@fasthotel.com,www.fasthotel-annecy.com,99,48,,,,"45.886929,6.073716",HAUTE-SAVOIE,AUVERGNE-RHONE-ALPES
HÔTEL,2 étoiles,HÔTEL PREMIÈRE CLASSE CHARTRES,43 BIS RUE DES PIERRES MISSIGAULT,28630,BARJOUVILLE,0234401020,chartres.barjouville@premiereclasse.fr,http://www.premiereclasse.com/fr/hotels/premiere-classe-chartres-sud-barjouville,146,73,,,,"48.413986,1.465099",EURE-ET-LOIR,CENTRE-VAL DE LOIRE
HÔTEL,3 étoiles,HÔTEL CHARING CROSS,39 Rue Pasquier,75008,PARIS,0143874104,charingcrosshotel@wanadoo.fr,www.charingcrosshotel.com,56,31,,,,"48.874849,2.323749",PARIS,ILE-DE-FRANCE
HÔTEL,2 étoiles,IBIS BUDGET CENTRE PORT,31 RUE JEAN-MARIE LE BRIS,29200,BREST,02.98.20.49.70,h6562@accor.com,http://www.ibis.com/fr/hotel-6562-ibis-budget-brest-centre-port-opening-november-2013/index.shtml,126,63,,,,"48.383894,-4.483909",FINISTERE,BRETAGNE
HÔTEL,2 étoiles,HÔTEL DE LA CALE,"34 rue des glénan, Beg-Meil",29170,FOUESNANT,0298949718,hoteldelacale@wanadoo.fr,http://hoteldelacale.fr,24,11,,,,"47.88125,-4.00406",FINISTERE,BRETAGNE
HÔTEL,4 étoiles,HÔTEL MERCURE MONT SAINT MICHEL,ROUTE DU MONT SAINT MICHEL,50170,LE MONT-SAINT-MICHEL,0233601418,accueil@hotelmercure-montsaintmichel.com,http://www.accorhotels.com/fr/hotel-1263-hotel-mercure-mont-saint-michel/index.shtml,223,100,,,,"48.636023,-1.510437",MANCHE,NORMANDIE
HÔTEL,3 étoiles,AUBERGE U N'ANTRU VERSU,Centre du Village,20170,SAN-GAVINO-DI-CARBINI,0495783147,Aubergeunantruversu@gmail.com,http://aubergeunantruversu.com/,17,8,,,,"41.718633,9.145631",CORSE-DU-SUD,CORSE
HÔTEL,3 étoiles,HÔTEL MIRAMAR,67 Chemin de la Plage Armand Jammot,6160,ANTIBES,0493615258,contact@hotel-miramar-antibes.com,www.hotel-antibes-cotedazur.com,29,14,,,,"43.554226,7.134894",ALPES-MARITIMES,PROVENCE-ALPES-COTE D'AZUR
HÔTEL,4 étoiles,HÔTEL VILLA L'ARCHE,2 rue Camboénéa,64210,BIDART,0559516595,contact@villalarche.com,http://www.villalarche.com/fr/,30,11,,,,"43.434881,-1.596679",PYRENEES-ATLANTIQUES,NOUVELLE-AQUITAINE
HÔTEL,2 étoiles,HÔTEL LES HAUTS DE HONFLEUR,AVENUE LE JUMEL,14600,ÉQUEMAUVILLE,0231872094,adonishautsdehonfleur@orange.fr,http://www.adonis-hotel-honfleur.com,46,23,,,,"49.391973,0.207057",CALVADOS,NORMANDIE
RÉSIDENCE DE TOURISME,3 étoiles,APPART'CITY LIMOGES,3 RUE CHAUDRON,87280,LIMOGES,0555433740,limoges@appartcity.com,www.appartcity.com,358,,,134,,"45.893503,1.26731",HAUTE-VIENNE,NOUVELLE-AQUITAINE
RÉSIDENCE DE TOURISME,4 étoiles,VILLAGE MONTANA GRANIER,LES ALMES,73320,TIGNES,0426782678,contact@village-montana.com,http://www.village-montana.com/fr/accueil.php#residences-village-montana.php,226,,,48,,"45.471752,6.909354",SAVOIE,AUVERGNE-RHONE-ALPES
RÉSIDENCE DE TOURISME,3 étoiles,RÉSIDENCE ODALYS L'ÉCRIN DES NEIGES,les écrins des neiges,73450,VALMEINIER,0479567039,valmeinier.lum@odalys-vacances.com,http://www.odalys-vacances.com/location-montagne/savoie/valmeinier/l-ecrin-des-neiges.html#,580,,,95,,"45.17242,6.494222",SAVOIE,AUVERGNE-RHONE-ALPES
HÔTEL,2 étoiles,FERME DE MONDÉSIR,hameau de mondésir,91690,GUILLERVAL,0169588850,info@fermedemondesir.com,www.fermedemondesir.com,120,45,,,,"48.370464,2.082846",ESSONNE,ILE-DE-FRANCE
HÔTEL,4 étoiles,HOSTELLERIE LE CASTELLAS,30 GRAND' RUE,30210,COLLIAS,0466228888,info@lecastellas.com,www.lecastellas.com,33,13,,,,"43.954405,4.475774",GARD,OCCITANIE
HÔTEL,2 étoiles,HÔTEL AQUITAINE,23 cours des Quinconces,31110,BAGNÈRES-DE-LUCHON,0561790214,contact@hotelaquitaine.fr,www.hotelaquitaine.fr,47,18,,,,"42.783821,0.596409",HAUTE-GARONNE,OCCITANIE
HÔTEL,3 étoiles,HÔTEL LA HAUTE FORÊT,53 boulevard de l'Europe,44120,VERTOU,0240340174,lahauteforet@orange.fr,www.hotel-vertou.com,70,34,,,,"47.16917,-1.466377",LOIRE-ATLANTIQUE,PAYS DE LA LOIRE
HÔTEL,2 étoiles,IBIS BUDGET CAVAILLON,175 AVENUE DU PONT,84300,CAVAILLON,0892680791,H2718@accor.com,http://etaphotel.com,99,47,,,,"43.830011,5.036833",VAUCLUSE,PROVENCE-ALPES-COTE D'AZUR
HÔTEL,3 étoiles,HÔTEL LE SOLEIL D'OR,3 route d'Auxerre,89230,MONTIGNY-LA-RESLE,0386418121,resa@lesoleil-dor.com,http://www.lesoleil-dor.com/,40,18,,,,"47.864008,3.680658",YONNE,BOURGOGNE-FRANCHE-COMTE
PARC RÉSIDENTIEL DE LOISIRS,1 étoile,LA ROSSIGNOLERIE,5 route de villesavoir,41150,CHOUZY-SUR-CISSE,0680594905,contact@larossignolerie.com,www.larossignolerie.com,,,7,,,"47.518441,1.233997",LOIR-ET-CHER,CENTRE-VAL DE LOIRE
HÔTEL,4 étoiles,HÔTEL VILLA OTERO,58 rue Hérold,6300,NICE,0493889673,contact@villa-otero.com,http://www.villa-otero.com/,80,38,,,,"43.70365,7.288068",ALPES-MARITIMES,PROVENCE-ALPES-COTE D'AZUR
HÔTEL,4 étoiles,HÔTEL NOVOTEL SACLAY,Rue Charles Thomassin,91400,SACLAY,0169356600,pierre.eyraud@accor.com,http://www.accorhotels.com/fr/hotel-0392-novotel-saclay/index.shtml,447,139,,,,"48.731656,2.171715",ESSONNE,ILE-DE-FRANCE
HÔTEL,2 étoiles,HÔTEL DES ALPES,15 Rue du Docteur Mathieu,73570,BRIDES-LES-BAINS,0479552108,alpeshotel@aol.com,www.alpeshotel.fr,52,26,,,,"45.451285,6.566584",SAVOIE,AUVERGNE-RHONE-ALPES
CAMPING,Aire naturelle,AIRE NATURELLE HOUN DE L'OR,440 Route de Saubion,40150,ANGRESSE,0680261597,camp.armelle@yahoo.fr,-,,,8,,,"43.661164,-1.356987",LANDES,NOUVELLE-AQUITAINE
HÔTEL,3 étoiles,CAMPANILE CREIL VILLERS SAINT PAUL,3 RUE DU MARAIS,60870,VILLERS-SAINT-PAUL,0344745611,creilvi@campanile.fr,http://www.campanile.fr,146,73,,,,"49.28333,2.48754",OISE,HAUTS-DE-FRANCE
HÔTEL,2 étoiles,HÔTEL LE CARNOT,10 place charles de gaulle,76210,BOLBEC,0235312109,contact@lecarnot.fr,http://lecarnot.fr,22,10,,,,"49.573148,0.472969",SEINE-MARITIME,NORMANDIE
HÔTEL,3 étoiles,HÔTEL DE LA POSTE,72 rue du 3ème spahis algérien,68650,LE BONHOMME,0389475110,contact@hotel-la-poste.com,www.hotel-la-poste.com,66,30,,,,"48.172624,7.117586",HAUT-RHIN,GRAND EST
HÔTEL,3 étoiles,HÔTEL ANETO,5 rue Saint-Félix,65100,LOURDES,0562942319,contact@hotelanetolourdes.fr,www.hotelanetolourdes.fr,140,76,,,,"43.093958,-0.054955",HAUTES-PYRENEES,OCCITANIE
HÔTEL,3 étoiles,HÔTEL CAMPANILE SAINT-NAZAIRE TRIGNAC,ZAC DE LA FONTAINE AU BRUN,44570,TRIGNAC,0240904444,stnazaire.trignac@campanile.fr,http://www.campanile-saint-nazaire-trignac.fr/,94,47,,,,"47.299282,-2.209034",LOIRE-ATLANTIQUE,PAYS DE LA LOIRE
RÉSIDENCE DE TOURISME,3 étoiles,LE SORNIN,305 voie du village olympique,38880,AUTRANS,0476860087,autrans@odalys-vacances.com,www.odalys-vacances.com,316,,,60,,"45.180344,5.547997",ISERE,AUVERGNE-RHONE-ALPES
RÉSIDENCE DE TOURISME,3 étoiles,RÉSIDENCE ODALYS LA LICORNE,BELLE PLAGNE 2050 MACOT,73210,LA PLAGNE,0479098019,plagne@odalys-vacances.com,http://www.odalys-vacances.com/location-montagne/savoie/belle-plagne/la-licorne.html#,427,,,38,,"45.508279,6.707588",SAVOIE,AUVERGNE-RHONE-ALPES
HÔTEL,2 étoiles,HOSTELLERIE DE L'ABBAYE,7 Grande rue,55250,BEAULIEU-EN-ARGONNE,0329703869,hostellerie.de.l.abbaye@orange.fr,http://www.hotel-beaulieu-en-argonne.com/,18,8,,,,"49.032079,5.06795",MEUSE,GRAND EST
HÔTEL,4 étoiles,HÔTEL PULLMAN PARIS CENTRE BERCY,1 rue de Libourne,75012,PARIS,0144673412,h2192-qc@accor.com,http://www.accorhotels.com/fr/hotel-2192-pullman-paris-centre-bercy/index.shtml,826,396,,,,"48.831728,2.386857",PARIS,ILE-DE-FRANCE
HÔTEL,5 étoiles,TIARA CHÂTEAU HÔTEL MONT ROYAL,route de plailly,60520,LA CHAPELLE-EN-SERVAL,0344545011,laetitia.girault@tiara-hotels.com,http://www.tiara-hotels.com/hotel.asp?idioma=FR&id_hotel=9,216,108,,,,"49.129605,2.539476",OISE,HAUTS-DE-FRANCE
HÔTEL,4 étoiles,HÔTEL MERCURE PARIS SAINT CLOUD HIPPODROME,43 BOULEVARD DE LA RéPUBLIQUE,92210,SAINT-CLOUD,0146025930,ha027-gm@accor.com,https://www.accorhotels.com/fr/hotel-A027-hotel-mercure-paris-saint-cloud-hippodrome/index.shtml,77,39,,,,"48.844564,2.21136",HAUTS-DE-SEINE,ILE-DE-FRANCE
HÔTEL,2 étoiles,HÔTEL IBIS BUDGET RENNES ROUTE DE SAINT-MALO,Rue Edison  ZA Décoparc,35760,MONTGERMONT,0892700248,H5076-RE@accor.com,http://www.accorhotels.com/fr/hotel-5076-ibis-budget-rennes-route-de-saint-malo/index.shtml,171,74,,,,"48.154582,-1.704989",ILLE-ET-VILAINE,BRETAGNE
HÔTEL,1 étoile,HÔTEL PREMIÈRE CLASSE DUNKERQUE SAINT-POL-SUR-MER,14 RUE ANTOINE LAVOISIER,59430,SAINT-POL-SUR-MER,0328616314,dunkerque.stpol@premiereclasse.fr,http://www.premiereclasse.fr,207,70,,,,"51.022252,2.33604",NORD,HAUTS-DE-FRANCE
HÔTEL,3 étoiles,ROYAL HÔTEL GRENOBLE,2 Rue Gabriel Péri,38000,GRENOBLE,0476461892,info@royalhotelgrenoble.com,http://www.royalhotelgrenoble.com,72,37,,,,"45.189316,5.718615",ISERE,AUVERGNE-RHONE-ALPES
HÔTEL,3 étoiles,HÔTEL RESTAURANT LA PAIX,37 rue Jean Vimont Vicary,2170,LE NOUVION-EN-THIÉRACHE,0323970455,contact@hotel-la-paix.fr,http://www.hotel-la-paix.fr,36,16,,,,"50.01697,3.78172",AISNE,HAUTS-DE-FRANCE
HÔTEL,3 étoiles,HIPOTEL PARIS VOLTAIRE BASTILLE,132 boulevard voltaire,75011,PARIS,0143793983,hotel.voltaire@wanadoo.fr,http://www.hipotel.fr/,61,36,,,,"48.857363,2.38052",PARIS,ILE-DE-FRANCE
HÔTEL,3 étoiles,BALLADINS LYON AÉROPORT,20 Boucle de la Ramée,38070,SAINT-QUENTIN-FALLAVIER,0474954485,lyon.aeroport@balladins.com,http://www.balladins.com,84,42,,,,"45.65013,5.100566",ISERE,AUVERGNE-RHONE-ALPES
HÔTEL,2 étoiles,P'TIT DEJ HÔTEL,ALLÉE L'OISEAU DE FRANCE,33310,LORMONT,0556749988,nh3313@ptitdej-hotel.com,http://www.ptitdej-hotel-lormont.com,140,60,,,,"44.882248,-0.509857",GIRONDE,NOUVELLE-AQUITAINE
HÔTEL,2 étoiles,HÔTEL IBIS BUDGET SALLANCHES PAYS DU MONT BLANC,2055 avenue de Genève,74700,SALLANCHES,0450548546,H9465@accor.com,http://www.accorhotels.com/fr/hotel-9465-ibis-budget-sallanches-pays-du-mont-blanc/index.shtml,148,74,,,,"45.955134,6.62985",HAUTE-SAVOIE,AUVERGNE-RHONE-ALPES
HÔTEL,3 étoiles,HÔTEL AU MOULIN DE LA WALK,2 rue de la Walk,67160,WISSEMBOURG,0388940644,info@moulin-walk.com,http://www.moulin-walk.com/fr/,46,25,,,,"49.038005,7.934114",BAS-RHIN,GRAND EST
RÉSIDENCE DE TOURISME,3 étoiles,STAYCITY APARTHOTELS MARSEILLE CENTRE VIEUX PORT,4 Place Pierre Bertas,13001,MARSEILLE,0176549351,marseille.info@staycity.com,https://www.staycity.com/marseille/vieux-port/,295,,,108,,"43.296149,5.386504",BOUCHES-DU-RHONE,PROVENCE-ALPES-COTE D'AZUR
HÔTEL,2 étoiles,HÔTEL KYRIAD CHOLET,Rue Maisonneuve,49300,CHOLET,0241710520,cholet@kyriad.fr,http://www.kyriad-cholet.fr/fr,98,49,,,,"47.05011,-0.870489",MAINE-ET-LOIRE,PAYS DE LA LOIRE
HÔTEL,5 étoiles,L'HERMITAGE GANTOIS,224 rue de paris,59000,LILLE,0320853030,reservation@gantoislille.com,www.hotelhermitagegantois.com,144,72,,,,"50.62009,3.051329",NORD,HAUTS-DE-FRANCE
HÔTEL,3 étoiles,HÔTEL CAMPANILE ROISSY SAINT-WITZ,2 rue Jean Moulin Zone Hôtelière le Petit Marais,95470,SAINT-WITZ,0134313310,manager.stwitz@campanile.fr,http://www.campanile-saint-witz.fr/,129,59,,,,"49.088673,2.556216",VAL-D'OISE,ILE-DE-FRANCE
HÔTEL,5 étoiles,HÔTEL VILLA BELROSE,Boulevard des crêtes Domaine de la Pétardière,83580,GASSIN,0494559797,a.minet@villa-belrose.com,http://www.villabelrose.com,78,40,,,,,,
HÔTEL,3 étoiles,HÔTEL ARIANE,12 AVENUE DE FLORE,13800,ISTRES,0442111313,contact@arianehotel.com,http://www.arianehotel-istres.com,150,49,,,,"43.502642,4.970313",BOUCHES-DU-RHONE,PROVENCE-ALPES-COTE D'AZUR
HÔTEL,3 étoiles,HÔTEL AU VIEUX MOULIN,188 rue Ambroise Martin,74120,MEGÈVE,0450212229,hotelvieuxmoulin@orange.fr,www.hotel-restaurant-megeve.com,96,43,,,,"45.857215,6.615795",HAUTE-SAVOIE,AUVERGNE-RHONE-ALPES
HÔTEL,3 étoiles,HÔTEL KER-NOYAL,43 chemin des dunes,56170,QUIBERON,0297503331,contact@ker-noyal.com,http://www.ker-noyal.com,37,17,,,,"47.479204,-3.114284",MORBIHAN,BRETAGNE
HÔTEL,2 étoiles,HÔTEL DU CAP,63 RUE DE L'ÉGLISE,50440,AUDERVILLE,0233527346,contact@hotelducap.net,http://www.hotelducap.net/,25,12,,,,"49.710648,-1.933205",MANCHE,NORMANDIE
HÔTEL,4 étoiles,GRAND HÔTEL AU ROND POINT DES PISTES,Rue Park City,73120,COURCHEVEL,0479080433,grandhotel.courchevel@gmail.com,www.rppcourchevel.com,80,38,,,,"45.41523,6.631449",SAVOIE,AUVERGNE-RHONE-ALPES
HÔTEL,3 étoiles,HÔTEL APOLLINAIRE,39 rue Delambre,75014,PARIS,0143351840,infos@hotel-apollinaire.com,http://www.hotel-apollinaire.com,63,32,,,,"48.841306,2.325747",PARIS,ILE-DE-FRANCE
HÔTEL,1 étoile,PHAREST HÔTEL,22 RUE BLANCHET,97441,SAINTE-SUZANNE,0262989110,pharest-reunion@wanadoo.fr,http://www.pharest-reunion.com/,19,6,,,,"-20.901128,55.600772",LA REUNION,LA REUNION
HÔTEL,3 étoiles,HÔTEL ZINCK,13 rue de la Marne,67140,ANDLAU,03 88 08 27 30,contact@zinckhotel.com,http://www.zinckhotel.com/,40,18,,,,"48.386061,7.42253",BAS-RHIN,GRAND EST
HÔTEL,4 étoiles,PLATINE HÔTEL PARIS,20 Rue de l'ingénieur robert keller,75015,PARIS,0145711515,info@platinehotel.fr,http://www.platinehotel.fr,92,46,,,,"48.847372,2.283346",PARIS,ILE-DE-FRANCE
HÔTEL,2 étoiles,LUX HÔTEL PICPUS,74 boulevard de Picpus,75012,PARIS,0143430846,lux.hotel@wanadoo.fr,http://www.parisluxhotel.com,67,38,,,,"48.845559,2.402072",PARIS,ILE-DE-FRANCE
HÔTEL,2 étoiles,HÔTELLERIE DU LAC,22 avenue Pierre Paul Riquet  Saint Ferreol,31250,REVEL,0562187080,gfanouilh@hotmail.com,http://www.hotellerie-du-lac.com,62,24,,,,"43.45424,2.003566",HAUTE-GARONNE,OCCITANIE
RÉSIDENCE DE TOURISME,3 étoiles,RÉSIDENCE ALL SUITES APPARTHOTEL,2 Avenue Antoine Becquerel,33600,PESSAC,0556074160,jean-michel.bourdet@allsuites-apparthotel.com,http://www.allsuites-apparthotel.com/residences-hotelieres/all-suites-appart-hotel-bordeaux-pessac,326,,,214,,"44.786111,-0.644005",GIRONDE,NOUVELLE-AQUITAINE
RÉSIDENCE DE TOURISME,3 étoiles,RÉSIDENCE DE TOURISME LES HAUTS DE VAL JOLY,Rue de Nostrimont parc départemental de val joly,59132,EPPE-SAUVAGE,0327611123,valjoly@eurogroup-vacances.com,http://www.madamevacances.com,957,,,180,,"50.125191,4.144595",NORD,HAUTS-DE-FRANCE
HÔTEL,2 étoiles,HÔTEL L'ORÉE DES CHÂTEAUX,9 bis route de blois,41250,BRACIEUX,0254464019,contact@oree-des-chateaux.com,http://www.oree-des-chateaux.com,14,16,,,,"47.553663,1.537694",LOIR-ET-CHER,CENTRE-VAL DE LOIRE
RÉSIDENCE DE TOURISME,3 étoiles,RÉSIDENCE NEMEA LES PORTES DES CÉVENNES,Route de Logrian,30610,SAUVE,0557269931,info@nemea.fr,http://www.residence-nemea.com/ete/france/languedoc-roussillon/gard/sauve/residence-vacances-les-portes-des-cevennes-17.html,594,,,90,,"43.938621,3.971249",GARD,OCCITANIE
VILLAGE DE VACANCES,3 étoiles,VVF VILLAGES NEUVIC,Antiges,19160,NEUVIC,0555958032,neuvic@vvfvillages.fr,www.vvfvillages.fr,225,,,,44,"45.399159,2.284398",CORREZE,NOUVELLE-AQUITAINE
HÔTEL,3 étoiles,SAGLAM HÔTEL,10 BIS CHEMIN DE LA VIERGE,95190,GOUSSAINVILLE,0139874689,reservation@saglamhotel.com,saglamhotel.com,96,43,,,,"49.023501,2.464561",VAL-D'OISE,ILE-DE-FRANCE
HÔTEL,2 étoiles,APPIA HÔTEL,6 rue Marceau,6400,CANNES,0493065959,contact@appia-hotel.com,www.appia-hotel.com,59,32,,,,"43.55297,7.024513",ALPES-MARITIMES,PROVENCE-ALPES-COTE D'AZUR
HÔTEL,4 étoiles,HÔTEL R DE PARIS,41 Rue de Clichy,75009,PARIS,0142823620,reservation@hotelrdeparis.com,-,80,40,,,,"48.879969,2.328978",PARIS,ILE-DE-FRANCE
HÔTEL,3 étoiles,HÔTEL IBIS GRENOBLE UNIVERSITÉ,9 RUE DE LA CONDAMINÉ ZI DE MAYENCIN,38610,GIÈRES,0476440044,H0945-GM@ACCOR.COM,http://www.accorhotels.com/fr/hotel-0945-ibis-grenoble-universite/index.shtml,177,81,,,,"45.186238,5.777849",ISERE,AUVERGNE-RHONE-ALPES
HÔTEL,4 étoiles,MERCURE LILLE ROUBAIX GRAND HÔTEL,22 AVENUE JEAN LEBAS,59100,ROUBAIX,0328521398,h7951-gm@accor.com,http://www.mercure.com,577,88,,,,"50.692119,3.172159",NORD,HAUTS-DE-FRANCE
HÔTEL,3 étoiles,IBIS STYLES COLLIOURE PORT-VENDRES,9004 ROUTE DE COLLIOURE,66660,PORT-VENDRES,0468211560,HA0D4@accor.com,http://www.ibis.com/fr/hotel-A0D4-ibis-styles-collioure-port-vendres-opening-may-2016/index.shtml,124,61,,,,"42.522312,3.103024",PYRENEES-ORIENTALES,OCCITANIE
HÔTEL,2 étoiles,HÔTEL LES GENS DE MER,Quai du Risban,59140,DUNKERQUE,0328661522,gdmdunkerque@popinns.com,https://www.popinns.com/Mer-Ocean/Les-Gens-de-Mer-Dunkerque,162,81,,,,"51.04012,2.375776",NORD,HAUTS-DE-FRANCE
HÔTEL,2 étoiles,HÔTEL AU CHEVAL NOIR,4 rue de la Gare,67470,NIEDERROEDERN,0388865291,michel.knobloch@neuf.fr,www.au-cheval-noir.fr,14,7,,,,"48.905465,8.048281",BAS-RHIN,GRAND EST
